http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,MinifyHTML,0.0
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,EnableGzipCompression,0.0
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,numberHosts,2
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,numberStaticResources,28
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,otherResponseBytes,67820
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,AvoidLandingPageRedirects,0.0
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,MinimizeRenderBlockingResources,8.0
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,OptimizeImages,0.3881
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,totalRequestBytes,3063
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,javascriptResponseBytes,407530
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,MinifyJavaScript,0.0
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,SizeTapTargetsAppropriately,3.0083333333333333
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,numberResources,32
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,MinifyCss,0.0
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,LeverageBrowserCaching,0.75
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,SizeContentToViewport,0.0
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,cssResponseBytes,123670
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,numberCssResources,2
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,PrioritizeVisibleContent,8.0
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,MainResourceServerResponseTime,7.8
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,ConfigureViewport,0.0
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,SPEED,79
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,htmlResponseBytes,209343
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,USABILITY,96
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,numberJsResources,3
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,imageResponseBytes,55289
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,UseLegibleFontSizes,0.0
http://sas.vgregion.se/avdelningar-och-mottagningar2/hudmottagning2/,AvoidPlugins,0.0
http://sas.vgregion.se/avdelningar-och-mottagningar2/rontgen-boras/skelettundersokning/,MinifyHTML,0.0
http://sas.vgregion.se/avdelningar-och-mottagningar2/rontgen-boras/skelettundersokning/,EnableGzipCompression,0.0
http://sas.vgregion.se/avdelningar-och-mottagningar2/rontgen-boras/skelettundersokning/,numberHosts,2
http://sas.vgregion.se/avdelningar-och-mottagningar2/rontgen-boras/skelettundersokning/,numberStaticResources,22
http://sas.vgregion.se/avdelningar-och-mottagningar2/rontgen-boras/skelettundersokning/,otherResponseBytes,67820
http://sas.vgregion.se/avdelningar-och-mottagningar2/rontgen-boras/skelettundersokning/,AvoidLandingPageRedirects,0.0
http://sas.vgregion.se/avdelningar-och-mottagningar2/rontgen-boras/skelettundersokning/,MinimizeRenderBlockingResources,0.0
http://sas.vgregion.se/avdelningar-och-mottagningar2/rontgen-boras/skelettundersokning/,OptimizeImages,0.2308
http://sas.vgregion.se/avdelningar-och-mottagningar2/rontgen-boras/skelettundersokning/,totalRequestBytes,2688
